mutant_id,fraction_disordered,has_clash,iptm,ptm,ranking_score,pLDDT,ipLDDT,binding_score
mutant_64980,0.07,0.0,0.67,0.72,0.72,91.06173458725176,89.98820276497695,6.0
mutant_64981,0.08,0.0,0.72,0.75,0.76,91.65660397074177,91.23981132075471,6.0
mutant_64982,0.07,0.0,0.49,0.57,0.55,89.73779519331235,87.35073732718894,6.0
mutant_64983,0.07,0.0,0.71,0.74,0.75,91.53009404388715,91.03105263157896,6.0
mutant_64984,0.07,0.0,0.71,0.74,0.76,91.38509926854768,90.60204651162792,6.0
mutant_64985,0.07,0.0,0.71,0.74,0.75,91.39827586206899,90.61116279069768,6.0
mutant_64986,0.07,0.0,0.52,0.6,0.57,89.40214211076281,86.8206046511628,6.0
mutant_64987,0.08,0.0,0.65,0.7,0.7,91.3330721003135,90.3426388888889,6.0
mutant_64988,0.07,0.0,0.54,0.61,0.59,89.45474399164056,86.4936574074074,6.0
mutant_64989,0.07,0.0,0.54,0.61,0.59,89.46460815047028,86.48850467289716,6.0
mutant_6499,0.08,0.0,0.71,0.73,0.75,91.36641588296763,90.60349056603775,6.0
mutant_64990,0.07,0.0,0.47,0.55,0.52,89.50306165099266,87.0495871559633,6.0
mutant_64991,0.07,0.0,0.7,0.73,0.74,91.14249738766974,90.22762790697675,6.0
mutant_64992,0.07,0.0,0.73,0.75,0.77,91.5528108672934,90.90569444444444,6.0
mutant_64993,0.07,0.0,0.73,0.75,0.77,91.50914315569483,90.85412037037037,6.0
mutant_64994,0.07,0.0,0.51,0.59,0.56,89.1174085684431,86.36324200913242,6.0
mutant_64995,0.07,0.0,0.72,0.75,0.76,91.59134796238246,91.36904306220097,6.0
mutant_64996,0.07,0.0,0.68,0.72,0.73,91.20194357366782,90.21708333333333,6.0
mutant_64997,0.08,0.0,0.42,0.55,0.49,88.67369905956095,85.97348547717843,6.0
mutant_64998,0.07,0.0,0.41,0.53,0.47,88.69755485893418,85.78743697478993,6.0
mutant_64999,0.07,0.0,0.67,0.71,0.72,91.08409613375144,90.11525581395348,6.0
mutant_6500,0.08,0.0,0.62,0.67,0.67,90.82416927899666,89.82719806763286,6.0
mutant_65000,0.07,0.0,0.72,0.75,0.76,91.44388714733552,90.88415887850466,6.0
mutant_65001,0.07,0.0,0.71,0.74,0.75,91.34835945663524,90.69981308411217,6.0
mutant_65002,0.07,0.0,0.7,0.73,0.74,91.31419017763847,90.51762790697674,6.0
mutant_65003,0.07,0.0,0.52,0.6,0.58,89.09390804597703,86.83100917431192,6.0
mutant_65004,0.07,0.0,0.69,0.73,0.74,91.17205851619642,90.29906976744186,6.0
mutant_65005,0.07,0.0,0.49,0.58,0.55,89.59005224660385,87.07887323943662,6.0
mutant_65006,0.07,0.0,0.53,0.6,0.58,89.33562173458718,86.63639269406393,6.0
mutant_65007,0.07,0.0,0.73,0.75,0.77,91.72250783699053,90.8536866359447,6.0
mutant_65008,0.07,0.0,0.51,0.59,0.56,89.9894357366772,87.83827102803738,6.0
mutant_65009,0.07,0.0,0.4,0.53,0.47,88.49762800417969,85.76773109243696,6.0
mutant_6501,0.08,0.0,0.48,0.57,0.53,89.2299895506792,87.17438679245284,6.0
mutant_65010,0.07,0.0,0.67,0.71,0.71,91.02793103448278,89.93351851851854,6.0
mutant_65011,0.07,0.0,0.67,0.71,0.72,91.03480668756531,89.89750000000001,6.0
mutant_65012,0.07,0.0,0.5,0.59,0.56,89.76189132706365,87.38403755868542,6.0
mutant_65013,0.07,0.0,0.54,0.61,0.59,89.29941483803546,86.61357466063347,6.0
mutant_65014,0.07,0.0,0.52,0.6,0.58,89.35559038662497,86.53995260663507,6.0
mutant_65015,0.08,0.0,0.71,0.73,0.75,91.6093207941482,90.92303738317756,6.0
mutant_65016,0.07,0.0,0.51,0.59,0.56,89.81146290491125,87.52028169014085,6.0
mutant_65017,0.07,0.0,0.61,0.66,0.66,90.59318704284219,89.02603686635945,6.0
mutant_65018,0.07,0.0,0.45,0.54,0.5,89.24752351097182,86.30621004566211,6.0
mutant_65019,0.07,0.0,0.56,0.62,0.61,89.54344827586196,87.25142180094787,6.0
mutant_6502,0.07,0.0,0.55,0.62,0.6,89.97034482758619,87.7187330316742,6.0
mutant_65020,0.07,0.0,0.72,0.75,0.76,91.49137931034497,90.80254629629628,6.0
mutant_65021,0.07,0.0,0.47,0.56,0.53,89.63321839080457,87.11837962962963,6.0
mutant_65022,0.07,0.0,0.44,0.54,0.5,89.2118913270637,86.52798165137615,6.0
mutant_65023,0.07,0.0,0.51,0.59,0.56,89.29548589341695,86.60679245283019,6.0
mutant_65024,0.07,0.0,0.51,0.6,0.57,89.25159874608144,86.1277777777778,6.0
mutant_65025,0.07,0.0,0.5,0.58,0.55,88.99938349007313,85.78826291079812,6.0
mutant_65026,0.07,0.0,0.51,0.59,0.57,89.3328004179729,86.74477272727272,6.0
mutant_65027,0.07,0.0,0.69,0.73,0.73,91.14527690700086,90.23898148148147,6.0
mutant_65028,0.07,0.0,0.49,0.57,0.55,89.7054127481714,87.15885844748858,6.0
mutant_65029,0.07,0.0,0.44,0.54,0.5,89.25652037617556,86.26605504587155,6.0
mutant_6503,0.07,0.0,0.57,0.64,0.62,90.34369905956105,88.6608482142857,6.0
mutant_65030,0.07,0.0,0.55,0.62,0.6,90.11312434691754,87.66731132075472,6.0
mutant_65031,0.08,0.0,0.43,0.54,0.49,88.1527481713688,84.75688372093025,6.0
mutant_65032,0.08,0.0,0.45,0.56,0.51,88.86644723093008,86.3463404255319,6.0
mutant_65033,0.07,0.0,0.52,0.6,0.57,90.0977429467085,88.03934579439252,6.0
mutant_65034,0.07,0.0,0.66,0.7,0.7,90.86298850574718,89.61119815668204,6.0
mutant_65035,0.07,0.0,0.51,0.59,0.56,89.77656217345877,87.3881308411215,6.0
mutant_65036,0.07,0.0,0.5,0.58,0.56,89.67913270637408,87.10648401826484,6.0
mutant_65037,0.07,0.0,0.71,0.74,0.75,91.30535005224662,90.62056074766356,6.0
mutant_65038,0.07,0.0,0.44,0.55,0.49,88.69621734587241,86.2739344262295,6.0
mutant_65039,0.08,0.0,0.69,0.73,0.74,91.3354858934169,90.81322274881516,6.0
mutant_6504,0.07,0.0,0.73,0.75,0.77,91.28064785788932,89.88049773755658,6.0
mutant_65040,0.07,0.0,0.73,0.75,0.77,91.70111807732488,90.97805555555557,6.0
mutant_65041,0.07,0.0,0.55,0.61,0.6,89.67205851619654,87.02140271493211,6.0
mutant_65042,0.07,0.0,0.41,0.52,0.47,88.22280041797286,85.08797235023042,6.0
mutant_65043,0.07,0.0,0.62,0.67,0.67,90.79874608150479,89.21187214611872,6.0
mutant_65044,0.07,0.0,0.51,0.59,0.56,89.09631138975962,86.69710280373832,6.0
mutant_65045,0.08,0.0,0.41,0.52,0.47,88.52049111807737,85.64415525114156,6.0
mutant_65046,0.07,0.0,0.73,0.75,0.77,91.9380564263323,91.09495238095239,6.0
mutant_65047,0.07,0.0,0.7,0.74,0.75,91.50315569487995,90.66972350230415,6.0
mutant_65048,0.07,0.0,0.68,0.72,0.72,90.71080459770117,89.90909952606636,6.0
mutant_65049,0.07,0.0,0.7,0.73,0.74,91.64432601880875,90.9405504587156,6.0
mutant_6505,0.07,0.0,0.58,0.64,0.63,90.22484848484845,88.2632882882883,6.0
mutant_65050,0.08,0.0,0.59,0.65,0.64,90.03045977011497,88.3875238095238,6.0
mutant_65051,0.07,0.0,0.59,0.65,0.64,90.46459770114933,88.9053738317757,6.0
mutant_65052,0.07,0.0,0.5,0.59,0.56,89.12873563218392,86.35455813953489,6.0
mutant_65053,0.07,0.0,0.49,0.58,0.54,89.62929989550692,87.0604608294931,6.0
mutant_65054,0.08,0.0,0.71,0.74,0.75,91.3610658307209,91.37754901960783,6.0
mutant_65055,0.07,0.0,0.46,0.56,0.52,89.34656217345865,86.09800925925927,6.0
mutant_65056,0.07,0.0,0.7,0.73,0.75,91.58857889237176,90.75399082568809,6.0
mutant_65057,0.07,0.0,0.67,0.72,0.72,91.12050156739802,90.07833333333332,6.0
mutant_65058,0.08,0.0,0.64,0.68,0.68,91.00937304075231,89.95707547169812,6.0
mutant_65059,0.07,0.0,0.53,0.61,0.58,89.41158829676067,86.75065420560747,6.0
mutant_6506,0.08,0.0,0.77,0.78,0.81,91.75780564263317,91.59249999999999,6.0
mutant_65060,0.07,0.0,0.53,0.61,0.58,89.38206896551728,86.83458715596332,6.0
mutant_65061,0.07,0.0,0.47,0.56,0.53,89.49156739811913,86.93890410958902,6.0
mutant_65062,0.07,0.0,0.69,0.73,0.73,91.2516927899686,90.39748837209302,6.0
mutant_65063,0.07,0.0,0.44,0.54,0.49,89.02838035527688,85.89950450450452,6.0
mutant_65064,0.07,0.0,0.53,0.61,0.58,89.40167189132703,86.43458333333335,6.0
mutant_65065,0.07,0.0,0.7,0.74,0.75,91.5185057471264,90.67894495412841,6.0
mutant_65066,0.07,0.0,0.54,0.62,0.59,90.18468129571579,87.94897196261682,6.0
mutant_65067,0.07,0.0,0.51,0.59,0.56,89.90323928944609,87.23962790697675,6.0
mutant_65068,0.07,0.0,0.7,0.73,0.74,91.13966562173464,90.22351851851852,6.0
mutant_65069,0.07,0.0,0.7,0.73,0.75,91.49621734587255,90.52143518518518,6.0
mutant_6507,0.08,0.0,0.78,0.78,0.82,91.78880877742965,91.12921658986176,6.0
mutant_65070,0.07,0.0,0.49,0.57,0.54,89.28282131661442,86.2883870967742,6.0
mutant_65071,0.07,0.0,0.51,0.59,0.56,89.18931034482765,86.20525821596244,6.0
mutant_65072,0.07,0.0,0.44,0.54,0.5,88.69847439916401,86.00294930875576,6.0
mutant_65073,0.07,0.0,0.46,0.55,0.52,89.28702194357379,86.65844036697248,6.0
mutant_65074,0.07,0.0,0.73,0.75,0.77,91.67403343782642,90.912,6.0
mutant_65075,0.07,0.0,0.69,0.73,0.74,91.35544409613381,90.42686635944699,6.0
mutant_65076,0.07,0.0,0.71,0.74,0.76,91.02367816091956,90.17907407407408,6.0
mutant_65077,0.08,0.0,0.64,0.68,0.69,90.46654127481712,89.48909952606635,6.0
mutant_65078,0.07,0.0,0.67,0.71,0.72,91.3620480668758,90.50666666666666,6.0
mutant_65079,0.07,0.0,0.7,0.73,0.75,91.71647857889236,91.09685446009391,6.0
mutant_6508,0.07,0.0,0.43,0.53,0.49,89.48019853709509,86.82176744186047,6.0
mutant_65080,0.07,0.0,0.71,0.74,0.75,91.55548589341682,90.6906880733945,6.0
mutant_65081,0.08,0.0,0.66,0.71,0.71,91.41791013584118,90.9844075829384,6.0
mutant_65082,0.07,0.0,0.71,0.74,0.75,91.39422152560071,90.75785046728971,6.0
mutant_65083,0.07,0.0,0.62,0.67,0.67,90.9778578892372,89.97206572769954,6.0
mutant_65084,0.07,0.0,0.65,0.69,0.69,91.24898641588294,90.55446009389671,6.0
mutant_65085,0.07,0.0,0.71,0.74,0.75,91.55007314524563,90.60142201834861,6.0
mutant_65086,0.08,0.0,0.66,0.71,0.71,91.28819226750272,90.79713615023475,6.0
mutant_65087,0.07,0.0,0.72,0.75,0.76,91.61056426332281,90.81803652968037,6.0
mutant_65088,0.07,0.0,0.7,0.74,0.75,91.56141065830722,90.72004587155963,6.0
mutant_65089,0.07,0.0,0.7,0.73,0.74,91.44788923719963,90.57821100917432,6.0
mutant_6509,0.07,0.0,0.69,0.73,0.74,91.70245559038659,90.97706161137441,6.0
mutant_65090,0.07,0.0,0.7,0.73,0.74,91.75916405433651,91.02213953488373,6.0
mutant_65091,0.07,0.0,0.7,0.73,0.74,91.52671891327076,90.69642201834863,6.0
mutant_65092,0.07,0.0,0.72,0.74,0.76,91.62728317659337,90.81493023255814,6.0
mutant_65093,0.07,0.0,0.68,0.72,0.73,91.01227795193317,89.98428571428572,6.0
mutant_65094,0.07,0.0,0.71,0.74,0.75,91.4775862068965,90.77341013824885,6.0
mutant_65095,0.08,0.0,0.53,0.61,0.58,89.35727272727283,86.79981395348837,6.0
mutant_65096,0.07,0.0,0.67,0.71,0.71,91.10213166144192,89.82756880733945,6.0
mutant_65097,0.07,0.0,0.53,0.6,0.58,89.17595611285267,86.51604545454546,6.0
mutant_65098,0.07,0.0,0.48,0.57,0.53,89.56686520376168,86.97976525821598,6.0
mutant_65099,0.07,0.0,0.54,0.61,0.59,90.06798328108665,87.64897196261681,6.0
mutant_6510,0.07,0.0,0.7,0.73,0.74,90.9211598746081,89.73789473684211,6.0
mutant_65100,0.07,0.0,0.53,0.61,0.59,90.0507941483804,87.69014150943397,6.0
mutant_65101,0.07,0.0,0.68,0.72,0.72,91.2510867293626,90.62530516431926,6.0
mutant_65102,0.08,0.0,0.48,0.57,0.54,88.97117032392894,85.78616438356165,6.0
mutant_65103,0.07,0.0,0.58,0.64,0.63,90.45161964472315,88.41213270142181,6.0
mutant_65104,0.08,0.0,0.67,0.71,0.72,91.19164054336467,90.94062801932367,6.0
mutant_65105,0.08,0.0,0.44,0.54,0.49,89.09251828631139,86.01809302325582,6.0
mutant_65106,0.07,0.0,0.73,0.75,0.77,91.5396656217345,90.89101851851852,6.0
mutant_65107,0.08,0.0,0.71,0.73,0.75,91.48124346917449,90.97213270142181,6.0
mutant_65108,0.07,0.0,0.51,0.6,0.57,89.2965308254964,86.63109004739336,6.0
mutant_65109,0.07,0.0,0.52,0.59,0.57,89.32053291536039,86.86504629629628,6.0
mutant_6511,0.07,0.0,0.72,0.74,0.76,91.28132706374076,90.17815668202763,6.0
mutant_65110,0.07,0.0,0.42,0.54,0.48,88.85083594566358,86.52720930232557,6.0
mutant_65111,0.07,0.0,0.5,0.58,0.55,89.1769070010449,86.33546255506609,6.0
mutant_65112,0.07,0.0,0.72,0.75,0.77,91.51936259143143,90.86842592592592,6.0
mutant_65113,0.07,0.0,0.64,0.69,0.69,91.11795193312429,90.1333488372093,6.0
mutant_65114,0.08,0.0,0.64,0.69,0.69,90.88100313479629,89.7454418604651,6.0
mutant_65115,0.08,0.0,0.7,0.73,0.74,91.24991640543352,90.65153110047848,6.0
mutant_65116,0.07,0.0,0.49,0.58,0.55,89.09006269592469,86.36869369369369,6.0
mutant_65117,0.08,0.0,0.5,0.58,0.55,89.71294670846405,86.95558139534883,6.0
mutant_65118,0.07,0.0,0.74,0.76,0.78,91.6405747126437,91.03493087557605,6.0
mutant_65119,0.07,0.0,0.52,0.59,0.57,89.33058516196446,86.74652968036528,6.0
mutant_6512,0.07,0.0,0.7,0.73,0.75,91.81073145245549,91.25786046511627,6.0
mutant_65120,0.07,0.0,0.45,0.55,0.51,88.84398119122262,86.20170506912442,6.0
mutant_65121,0.08,0.0,0.49,0.58,0.54,89.08836990595609,86.04490654205608,6.0
mutant_65122,0.07,0.0,0.56,0.63,0.61,89.61390804597701,86.58133027522936,6.0
mutant_65123,0.07,0.0,0.49,0.58,0.54,89.01742946708458,86.0462037037037,6.0
mutant_65124,0.07,0.0,0.53,0.6,0.58,89.44083594566347,87.00596330275229,6.0
mutant_65125,0.07,0.0,0.72,0.74,0.76,91.44101358411707,90.77847926267282,6.0
mutant_65126,0.07,0.0,0.48,0.57,0.54,89.0629362591432,86.27863636363637,6.0
mutant_65127,0.07,0.0,0.52,0.6,0.58,89.88949843260204,87.59930232558139,6.0
mutant_65128,0.07,0.0,0.74,0.76,0.78,91.58311389759669,91.00271889400922,6.0
mutant_65129,0.08,0.0,0.69,0.73,0.74,91.39484848484868,90.77347417840376,6.0
mutant_6513,0.08,0.0,0.78,0.78,0.82,91.7167084639499,90.90170506912443,6.0
mutant_65130,0.07,0.0,0.49,0.58,0.55,89.64121212121204,87.07172727272727,6.0
mutant_65131,0.07,0.0,0.71,0.74,0.76,90.65337513061648,89.70294392523364,6.0
mutant_65132,0.07,0.0,0.73,0.75,0.77,90.84561128526614,90.09224299065421,6.0
mutant_65133,0.07,0.0,0.48,0.56,0.53,89.54480668756528,87.18293577981653,6.0
mutant_65134,0.07,0.0,0.67,0.71,0.72,91.0938349007314,89.98546296296297,6.0
mutant_65135,0.08,0.0,0.68,0.72,0.72,91.27633228840132,91.09295238095238,6.0
mutant_65136,0.07,0.0,0.63,0.68,0.68,90.62307210031345,89.18968181818181,6.0
mutant_65137,0.07,0.0,0.72,0.75,0.77,91.62230929989543,91.16452380952383,6.0
mutant_65138,0.08,0.0,0.54,0.61,0.59,90.11788923719958,87.76373831775702,6.0
mutant_65139,0.07,0.0,0.5,0.59,0.56,89.87101358411707,87.19753488372093,6.0
mutant_6514,0.08,0.0,0.77,0.78,0.81,91.85992685475433,91.93961722488041,6.0
mutant_65140,0.07,0.0,0.43,0.53,0.49,88.36024033437829,84.86439999999999,6.0
mutant_65141,0.07,0.0,0.65,0.7,0.7,90.90210031347961,89.76220657276994,6.0
mutant_65142,0.08,0.0,0.55,0.62,0.6,89.56249738766978,86.54359447004607,6.0
mutant_65143,0.08,0.0,0.71,0.74,0.75,90.27460815047016,89.42233333333334,6.0
mutant_65144,0.07,0.0,0.59,0.65,0.64,90.31911180773254,88.55141552511415,6.0
mutant_65145,0.08,0.0,0.53,0.61,0.58,89.3401253918495,86.68565420560746,6.0
mutant_65146,0.07,0.0,0.55,0.62,0.6,90.28698014629053,88.11621495327101,6.0
mutant_65147,0.07,0.0,0.47,0.56,0.53,89.55727272727279,86.98316279069766,6.0
mutant_65148,0.08,0.0,0.43,0.55,0.49,88.9330303030302,86.32270491803278,6.0
mutant_65149,0.07,0.0,0.73,0.75,0.77,91.69471264367817,91.20672985781992,6.0
mutant_6515,0.07,0.0,0.58,0.65,0.63,90.59160919540217,88.93813953488375,6.0
mutant_65150,0.07,0.0,0.68,0.72,0.72,91.15043887147355,90.11467592592592,6.0
mutant_65151,0.07,0.0,0.71,0.74,0.75,91.3347439916404,90.68688372093024,6.0
mutant_65152,0.08,0.0,0.67,0.71,0.72,91.31915360501571,90.6706976744186,6.0
mutant_65153,0.07,0.0,0.72,0.75,0.76,91.55203761755476,90.91600000000001,6.0
mutant_65154,0.07,0.0,0.5,0.59,0.55,89.04306165099251,85.8753738317757,6.0
mutant_65155,0.08,0.0,0.7,0.74,0.75,91.36578892371996,90.84504761904763,6.0
mutant_65156,0.08,0.0,0.48,0.57,0.54,89.63526645768025,86.90328703703705,6.0
mutant_65157,0.07,0.0,0.42,0.52,0.48,88.89384535005226,85.79712328767123,6.0
mutant_65158,0.08,0.0,0.67,0.72,0.72,91.30729362591437,90.65819047619048,6.0
mutant_65159,0.07,0.0,0.52,0.6,0.57,89.3088296760711,86.64981735159817,6.0
mutant_6516,0.08,0.0,0.72,0.74,0.76,91.4207001044931,90.56526315789473,6.0
mutant_65160,0.07,0.0,0.52,0.6,0.57,89.30701149425293,86.18981481481481,6.0
mutant_65161,0.07,0.0,0.69,0.73,0.74,91.12470219435733,90.19567441860467,6.0
mutant_65162,0.08,0.0,0.69,0.73,0.74,91.16314524555905,90.47212560386473,6.0
mutant_65163,0.07,0.0,0.72,0.75,0.76,91.53478578892374,90.84986111111111,6.0
mutant_65164,0.07,0.0,0.51,0.59,0.56,89.70951933124357,87.30744292237443,6.0
mutant_65165,0.07,0.0,0.74,0.75,0.78,91.74610240334374,91.15666666666665,6.0
mutant_65166,0.07,0.0,0.58,0.65,0.63,90.09583072100308,87.88502325581395,6.0
mutant_65167,0.07,0.0,0.56,0.63,0.61,89.48233019853704,86.49213953488375,6.0
mutant_65168,0.07,0.0,0.52,0.6,0.58,89.88261233019851,87.44295774647887,6.0
mutant_65169,0.07,0.0,0.64,0.69,0.69,90.69413793103439,89.24365296803653,6.0
mutant_6517,0.08,0.0,0.65,0.7,0.7,90.38290491118072,88.90828571428571,6.0
mutant_65170,0.07,0.0,0.48,0.57,0.53,89.087868338558,86.15696261682245,6.0
mutant_65171,0.08,0.0,0.72,0.74,0.76,91.5903343782654,91.0567942583732,6.0
mutant_65172,0.07,0.0,0.71,0.74,0.75,91.3771264367817,90.77250000000001,6.0
mutant_65173,0.07,0.0,0.71,0.74,0.75,90.83411703239302,90.15122641509436,6.0
mutant_65174,0.07,0.0,0.68,0.72,0.72,91.26735632183897,90.73825471698115,6.0
mutant_65175,0.08,0.0,0.72,0.74,0.76,91.59595611285256,91.17692307692307,6.0
mutant_65176,0.07,0.0,0.61,0.66,0.66,90.13715778474405,88.43779816513762,6.0
mutant_65177,0.07,0.0,0.73,0.75,0.77,91.56792058516187,90.9006511627907,6.0
mutant_65178,0.08,0.0,0.7,0.74,0.75,90.82973876698019,91.14108374384236,6.0
mutant_65179,0.08,0.0,0.66,0.71,0.71,91.18749216300947,90.82336492890994,6.0
mutant_6518,0.07,0.0,0.63,0.67,0.67,90.77052246603971,89.29778801843318,6.0
mutant_65180,0.07,0.0,0.5,0.59,0.56,89.79421107628005,87.11504672897198,6.0
mutant_65181,0.08,0.0,0.68,0.72,0.73,91.27692789968637,90.60193396226416,6.0
mutant_65182,0.08,0.0,0.68,0.72,0.72,91.3066144200627,90.90490384615383,6.0
mutant_65183,0.07,0.0,0.48,0.58,0.54,89.07071055381388,85.80874439461883,6.0
mutant_65184,0.07,0.0,0.68,0.72,0.72,91.18814002089866,90.15801843317973,6.0
mutant_65185,0.07,0.0,0.56,0.63,0.61,89.6608150470218,87.30462264150944,6.0
mutant_65186,0.07,0.0,0.55,0.62,0.6,89.50549634273766,86.95695454545454,6.0
mutant_65187,0.08,0.0,0.51,0.59,0.56,89.22736677115978,86.28110599078342,6.0
mutant_65188,0.08,0.0,0.5,0.59,0.56,89.14645768025089,86.65663507109005,6.0
mutant_65189,0.07,0.0,0.47,0.56,0.53,89.65043887147331,87.16271028037383,6.0
mutant_6519,0.08,0.0,0.48,0.57,0.54,89.08926854754435,86.74436936936937,6.0
mutant_65190,0.08,0.0,0.69,0.73,0.73,90.64760710553807,89.69820388349515,6.0
mutant_65191,0.07,0.0,0.46,0.55,0.52,89.33862068965526,86.87378995433791,6.0
mutant_65192,0.07,0.0,0.71,0.74,0.75,91.44224660397067,90.62296296296296,6.0
mutant_65193,0.07,0.0,0.51,0.59,0.56,89.15040752351098,86.24256756756758,6.0
mutant_65194,0.07,0.0,0.53,0.6,0.58,89.80876698014623,87.49050000000001,6.0
mutant_65195,0.07,0.0,0.52,0.6,0.57,89.24027168234069,86.47609090909091,6.0
mutant_65196,0.07,0.0,0.68,0.72,0.72,91.13347962382463,89.91648401826484,6.0
mutant_65197,0.07,0.0,0.51,0.59,0.57,89.83553814002096,87.50616438356164,6.0
mutant_65198,0.07,0.0,0.72,0.75,0.77,91.57854754440962,90.9112037037037,6.0
mutant_65199,0.07,0.0,0.53,0.59,0.58,89.88013584117024,87.57136363636364,6.0
mutant_6520,0.08,0.0,0.43,0.53,0.49,88.79625914315581,85.52976525821595,6.0
mutant_65200,0.07,0.0,0.58,0.64,0.63,89.71201671891319,87.08658878504673,6.0
mutant_65201,0.07,0.0,0.66,0.71,0.71,90.99398119122252,89.85266055045872,6.0
mutant_65202,0.08,0.0,0.68,0.72,0.73,91.30989550679206,90.92124401913874,6.0
mutant_65203,0.07,0.0,0.5,0.58,0.55,89.27318704284218,86.55613636363636,6.0
mutant_65204,0.08,0.0,0.53,0.61,0.59,89.43500522466036,86.53742990654204,6.0
mutant_65205,0.08,0.0,0.72,0.75,0.77,91.66518286311393,91.17466666666664,6.0
mutant_65206,0.08,0.0,0.67,0.71,0.72,91.21420062695931,90.96024390243902,6.0
mutant_65207,0.07,0.0,0.51,0.59,0.56,89.01455590386604,86.59165137614679,6.0
mutant_65208,0.08,0.0,0.72,0.74,0.76,91.52928944618596,91.03251184834123,6.0
mutant_65209,0.07,0.0,0.71,0.74,0.76,91.29610240334357,90.55437788018435,6.0
mutant_6521,0.07,0.0,0.5,0.6,0.56,89.03622779519324,85.7706542056075,6.0
mutant_65210,0.07,0.0,0.72,0.75,0.77,91.51163009404398,90.9072558139535,6.0
mutant_65211,0.07,0.0,0.54,0.61,0.59,89.52214211076283,86.52697674418604,6.0
mutant_65212,0.08,0.0,0.71,0.74,0.75,91.46891327063739,91.00545023696681,6.0
mutant_65213,0.08,0.0,0.71,0.74,0.75,90.24540229885045,89.4077619047619,6.0
mutant_65214,0.08,0.0,0.67,0.71,0.72,91.34598746081511,90.51558139534883,6.0
mutant_65215,0.08,0.0,0.5,0.59,0.55,89.16330198537095,86.10077272727271,6.0
mutant_65216,0.08,0.0,0.66,0.71,0.71,91.1800417972832,90.82985645933013,6.0
mutant_65217,0.07,0.0,0.48,0.57,0.54,89.14978056426334,86.10954545454545,6.0
mutant_65218,0.08,0.0,0.63,0.68,0.68,90.7844723092999,89.86004926108376,6.0
mutant_65219,0.08,0.0,0.48,0.57,0.54,89.00626959247649,86.02122171945699,6.0
mutant_6522,0.07,0.0,0.62,0.68,0.67,90.09774294670844,87.42205357142858,6.0
mutant_65220,0.07,0.0,0.51,0.59,0.56,89.80099268547549,87.4475117370892,6.0
mutant_65221,0.07,0.0,0.51,0.6,0.57,89.2137826541275,86.0047441860465,6.0
mutant_65222,0.07,0.0,0.54,0.62,0.59,89.45053291536051,86.32087962962963,6.0
mutant_65223,0.07,0.0,0.42,0.54,0.48,88.7175966562174,86.11761316872429,6.0
mutant_65224,0.07,0.0,0.53,0.6,0.58,89.17306165099262,86.79769585253456,6.0
mutant_65225,0.07,0.0,0.47,0.56,0.53,89.56516196447224,87.17940366972478,6.0
mutant_65226,0.07,0.0,0.54,0.61,0.59,90.18121212121216,87.93943925233646,6.0
mutant_65227,0.07,0.0,0.49,0.58,0.54,89.83058516196456,87.41331775700934,6.0
mutant_65228,0.08,0.0,0.45,0.55,0.51,89.54309299895517,87.3994859813084,6.0
mutant_65229,0.08,0.0,0.56,0.63,0.61,89.38835945663541,86.85625592417061,6.0
mutant_6523,0.07,0.0,0.58,0.65,0.63,90.06112852664586,87.83511210762333,6.0
mutant_65230,0.08,0.0,0.4,0.51,0.46,88.1031452455589,84.68565610859729,6.0
mutant_65231,0.07,0.0,0.66,0.71,0.71,90.94625914315552,89.9767757009346,6.0
mutant_65232,0.07,0.0,0.56,0.63,0.62,89.63667711598757,87.1356074766355,6.0
mutant_65233,0.07,0.0,0.51,0.59,0.56,89.23525600835943,86.17663551401868,6.0
mutant_65234,0.07,0.0,0.53,0.61,0.58,89.4512330198536,86.87443396226415,6.0
mutant_65235,0.07,0.0,0.52,0.6,0.58,89.38327063740856,86.84933962264154,6.0
mutant_65236,0.07,0.0,0.69,0.73,0.74,91.26160919540227,90.41153488372095,6.0
mutant_65237,0.07,0.0,0.48,0.56,0.54,89.52483803552761,87.1098623853211,6.0
mutant_65238,0.07,0.0,0.72,0.74,0.76,91.31566353187038,90.70065116279069,6.0
mutant_65239,0.07,0.0,0.49,0.58,0.54,89.8208881922675,87.55788732394365,6.0
mutant_6524,0.07,0.0,0.77,0.77,0.8,91.75112852664573,90.66648148148148,6.0
mutant_65240,0.07,0.0,0.43,0.54,0.49,88.96800417972821,86.6704918032787,6.0
mutant_65241,0.08,0.0,0.42,0.53,0.48,88.77549634273772,86.13924170616114,6.0
mutant_65242,0.07,0.0,0.7,0.74,0.75,91.61272727272737,90.82545871559635,6.0
mutant_65243,0.08,0.0,0.44,0.54,0.5,88.45803552769071,85.50783898305085,6.0
mutant_65244,0.07,0.0,0.7,0.73,0.74,91.34605015673982,90.34477064220182,6.0
mutant_65245,0.07,0.0,0.7,0.74,0.75,91.37619644723091,90.31663636363638,6.0
mutant_65246,0.08,0.0,0.51,0.59,0.56,89.9416927899686,87.33972222222222,6.0
mutant_65247,0.07,0.0,0.48,0.57,0.54,89.65586206896542,87.19803652968038,6.0
mutant_65248,0.08,0.0,0.49,0.58,0.54,89.74559038662484,86.8873611111111,6.0
mutant_65249,0.07,0.0,0.51,0.59,0.56,89.42731452455584,86.90504761904762,6.0
